,Author,Category,Sample,Acceleration Timestamp,Acceleration X,Acceleration Y,Acceleration Z,AngularVelocity X,AngularVelocity Y,AngularVelocity Z,MagneticField X,MagneticField Y,MagneticField Z,Orientation X,Orientation Y,Orientation Z
1035,Saghar,Idle,idle_35,04-Jan-2023 13:42:06.035,9.12338,0.43335,3.28163,0.10516,-0.01155,-0.06008,,,,0.18282,-1.03624,-72.15675
1036,Saghar,Idle,idle_35,04-Jan-2023 13:42:06.236,8.95184,0.64142,3.03269,-0.02425,0.00915,-0.05030,,,,0.52455,-1.46649,-70.97993
1037,Saghar,Idle,idle_35,04-Jan-2023 13:42:06.437,9.24448,0.38725,3.37533,-0.03389,0.04175,0.00712,,,,-0.03023,-2.09607,-71.05875
1038,Saghar,Idle,idle_35,04-Jan-2023 13:42:06.638,9.31214,0.48829,3.27699,-0.09072,-0.01275,-0.00579,,,,0.38358,-2.60622,-70.82788
1039,Saghar,Idle,idle_35,04-Jan-2023 13:42:06.839,9.04120,0.44233,3.03554,-0.18131,0.01838,-0.06365,,,,0.90714,-2.48339,-70.52684
1040,Saghar,Idle,idle_35,04-Jan-2023 13:42:07.040,9.66630,0.83302,3.40886,-0.32030,-0.09489,-0.09169,,,,1.77270,-2.33742,-70.46470
1041,Saghar,Idle,idle_35,04-Jan-2023 13:42:07.240,9.33848,0.62839,3.17565,-0.22322,-0.03774,-0.09792,,,,3.95417,-2.22541,-70.13600
1042,Saghar,Idle,idle_35,04-Jan-2023 13:42:07.441,9.72543,0.86879,3.62486,-0.14246,0.15186,-0.10290,,,,7.56471,-2.39173,-70.89908
1043,Saghar,Idle,idle_36,04-Jan-2023 13:42:18.995,9.50104,-0.56298,3.28941,-0.00607,0.12816,-0.01137,,,,-4.93515,3.56526,-70.70778
1044,Saghar,Idle,idle_36,04-Jan-2023 13:42:19.196,9.16275,-0.45146,3.22385,0.00249,0.21281,-0.08715,,,,-3.92558,2.62001,-69.66435
1045,Saghar,Idle,idle_36,04-Jan-2023 13:42:19.396,9.11170,-0.49562,3.19690,-0.14905,-0.17777,-0.08090,,,,-2.38795,2.33859,-72.03355
1046,Saghar,Idle,idle_36,04-Jan-2023 13:42:19.597,9.48323,-0.42272,2.57794,-0.05828,-0.48556,0.02781,,,,-1.83660,3.05371,-77.03792
1047,Saghar,Idle,idle_36,04-Jan-2023 13:42:19.798,9.32112,-0.24085,2.05029,-0.12639,-0.18417,-0.10995,,,,0.19991,2.72191,-78.28950
1048,Saghar,Idle,idle_36,04-Jan-2023 13:42:19.999,9.78455,-0.44937,2.01736,-0.22306,0.08135,-0.01874,,,,2.22301,3.54154,-77.92146
1049,Saghar,Idle,idle_36,04-Jan-2023 13:42:20.200,9.66076,-0.44473,2.16345,-0.22530,0.02415,0.07056,,,,4.52578,4.44707,-77.94955
1050,Saghar,Idle,idle_36,04-Jan-2023 13:42:20.401,9.54176,-0.62839,2.32242,-0.18851,0.09536,0.03410,,,,6.27824,5.02863,-76.65242
1051,Saghar,Idle,idle_36,04-Jan-2023 13:42:20.601,9.48054,-0.73737,2.32242,-0.04925,0.19465,-0.03769,,,,5.85073,4.28598,-75.46458
1052,Saghar,Idle,idle_36,04-Jan-2023 13:42:20.802,9.79503,-0.64142,2.63542,0.35077,-0.14042,0.01088,,,,0.93053,3.64665,-76.21555
1053,Saghar,Idle,idle_36,04-Jan-2023 13:42:21.003,9.39327,-0.30492,2.37616,0.41242,0.05400,0.07419,,,,-3.79342,3.62435,-75.69134
1054,Saghar,Idle,idle_36,04-Jan-2023 13:42:21.204,9.50823,-0.78302,2.41762,0.39449,0.05807,0.18054,,,,-8.92617,4.81736,-74.97683
1055,Saghar,Idle,idle_36,04-Jan-2023 13:42:21.405,9.25016,-1.18748,2.24398,0.51725,-0.06795,0.21717,,,,-16.23254,5.43641,-75.12729
1056,Saghar,Idle,idle_36,04-Jan-2023 13:42:21.605,10.77355,-0.77299,2.31883,0.82800,-0.14617,0.09672,,,,-24.41954,4.67419,-74.81013
1057,Saghar,Idle,idle_36,04-Jan-2023 13:42:21.806,10.27314,-1.16069,2.35176,0.53869,-0.15178,0.19116,,,,-29.54036,4.51846,-75.45528
1058,Saghar,Idle,idle_36,04-Jan-2023 13:42:22.007,9.74504,-0.54936,2.37751,0.07346,0.02706,0.05171,,,,-28.29892,4.71095,-74.82177
1059,Saghar,Idle,idle_36,04-Jan-2023 13:42:22.208,8.79766,-0.92313,2.39951,-0.27672,0.07981,-0.03640,,,,-25.18595,6.25776,-75.14777
1060,Saghar,Idle,idle_36,04-Jan-2023 13:42:22.409,9.18969,-0.90098,2.85906,-0.31210,0.01271,-0.03963,,,,-21.16232,5.75471,-74.72760
1061,Saghar,Idle,idle_36,04-Jan-2023 13:42:22.610,10.31924,-1.77621,2.82942,-0.41854,0.10174,-0.04900,,,,-17.42168,4.89943,-71.27630
1062,Saghar,Idle,idle_36,04-Jan-2023 13:42:22.810,8.74047,-0.61582,3.42099,-0.19043,0.20599,-0.32596,,,,-12.93340,2.14126,-71.13849
1063,Saghar,Idle,idle_36,04-Jan-2023 13:42:23.011,9.19568,-0.60190,3.11832,-0.40854,0.08394,-0.26583,,,,-7.20093,1.12629,-70.66210
1064,Saghar,Idle,idle_36,04-Jan-2023 13:42:23.212,10.09022,-0.62345,3.52532,-0.41385,-0.09294,-0.17072,,,,-2.98459,1.42935,-71.21750
1065,Saghar,Idle,idle_36,04-Jan-2023 13:42:23.413,9.28055,-0.26540,3.07146,-0.27495,0.03501,-0.07752,,,,-0.26711,1.56316,-71.36520
1066,Saghar,Idle,idle_36,04-Jan-2023 13:42:23.614,9.17263,-0.27618,3.00051,-0.14145,0.02774,-0.06192,,,,2.09206,1.40854,-71.93829
1067,Saghar,Idle,idle_36,04-Jan-2023 13:42:23.815,9.46123,-0.42093,3.09062,-0.24699,-0.04753,-0.16620,,,,5.95872,0.97640,-71.80122
1068,Saghar,Idle,idle_36,04-Jan-2023 13:42:24.015,9.15751,-0.11586,2.80367,-0.34113,0.07769,-0.15076,,,,10.56660,1.10534,-71.19988
1069,Saghar,Idle,idle_36,04-Jan-2023 13:42:24.216,9.52544,0.40596,2.91863,-0.42810,0.09927,-0.18647,,,,16.34296,0.97787,-71.62036
1070,Saghar,Idle,idle_36,04-Jan-2023 13:42:24.417,9.86883,-0.69351,3.56648,-0.34481,-0.14136,-0.04473,,,,17.54644,1.34798,-71.58842
1071,Saghar,Idle,idle_36,04-Jan-2023 13:42:24.618,8.89136,-0.03937,3.24016,0.09414,0.17113,-0.01048,,,,15.27924,1.54908,-70.96273
1072,Saghar,Idle,idle_36,04-Jan-2023 13:42:24.819,8.93193,-0.27393,3.39539,0.41493,0.04806,0.20064,,,,8.40036,1.68624,-71.08481
1073,Saghar,Idle,idle_37,04-Jan-2023 13:42:34.553,8.85199,-0.37407,3.95897,0.03294,-0.16469,-0.15884,,,,-0.40414,1.40603,-66.99714
1074,Saghar,Idle,idle_37,04-Jan-2023 13:42:34.754,9.37680,-0.24624,3.36126,-0.08128,-0.51097,-0.06140,,,,0.29471,0.30978,-71.95025
1075,Saghar,Idle,idle_37,04-Jan-2023 13:42:34.955,9.09209,0.68423,2.71670,-0.36310,-0.70526,-0.19135,,,,4.02788,-0.56735,-78.27995
1076,Saghar,Idle,idle_37,04-Jan-2023 13:42:35.156,9.97062,0.13652,2.16046,-0.22491,-0.12439,0.19376,,,,6.68633,1.90807,-80.68664
1077,Saghar,Idle,idle_37,04-Jan-2023 13:42:35.356,9.21499,-0.09116,1.23149,-0.46117,-0.18128,0.05927,,,,10.28405,3.93976,-82.18802
1078,Saghar,Idle,idle_37,04-Jan-2023 13:42:35.557,10.34574,-1.12177,1.13329,0.20443,-0.25875,0.10955,,,,9.60395,5.83736,-85.47924
1079,Saghar,Idle,idle_37,04-Jan-2023 13:42:35.758,10.16611,-1.01504,0.99693,0.28129,0.10220,0.04336,,,,6.77905,6.37837,-84.83339
1080,Saghar,Idle,idle_37,04-Jan-2023 13:42:35.959,9.45105,-0.85173,0.71042,0.12359,0.07751,0.09523,,,,4.50593,7.04103,-84.10093
1081,Saghar,Idle,idle_37,04-Jan-2023 13:42:36.160,9.80701,-1.05980,0.61402,0.14194,-0.10106,0.02457,,,,2.49667,7.74478,-85.05355
1082,Saghar,Idle,idle_37,04-Jan-2023 13:42:36.361,9.73890,-1.66424,1.04977,-0.05202,0.07497,0.00711,,,,2.71192,8.26849,-84.57832
1083,Saghar,Idle,idle_37,04-Jan-2023 13:42:36.561,9.46452,-1.11803,0.83422,-0.21803,0.14341,-0.15988,,,,5.32046,7.12379,-83.44921
1084,Saghar,Idle,idle_37,04-Jan-2023 13:42:36.762,9.65447,-0.97537,0.87164,-0.50380,-0.04471,-0.25469,,,,10.72286,5.00556,-83.87047
1085,Saghar,Idle,idle_37,04-Jan-2023 13:42:36.963,9.68232,-0.98720,1.19392,-0.49070,0.12270,-0.16420,,,,16.54460,3.49362,-83.21299
1086,Saghar,Idle,idle_37,04-Jan-2023 13:42:37.164,9.81494,-0.53080,1.05097,-0.19671,0.54941,-0.33839,,,,20.17265,0.86273,-78.38931
1087,Saghar,Idle,idle_37,04-Jan-2023 13:42:37.365,9.44207,-0.43485,2.89648,0.18824,0.44813,-0.17072,,,,19.28435,-1.75512,-73.20011
1088,Saghar,Idle,idle_37,04-Jan-2023 13:42:37.565,9.35300,-0.19864,2.96773,0.39073,-0.01412,0.16377,,,,14.89797,-1.52901,-72.98677
1089,Saghar,Idle,idle_37,04-Jan-2023 13:42:37.766,9.30495,-0.00689,3.14227,0.64349,-0.00228,0.20663,,,,7.26886,-1.24849,-73.58196
1090,Saghar,Idle,idle_37,04-Jan-2023 13:42:37.967,9.26439,0.29189,2.36942,0.60438,-0.01222,0.21586,,,,0.20522,-0.69464,-73.49717
1091,Saghar,Idle,idle_37,04-Jan-2023 13:42:38.168,9.89263,0.41329,2.72508,0.41594,-0.06378,0.10810,,,,-4.94658,-0.40239,-74.70940
1092,Saghar,Idle,idle_37,04-Jan-2023 13:42:38.369,9.25555,0.22843,2.50310,0.16124,-0.08267,0.05684,,,,-7.12628,-0.47242,-75.02038
1093,Saghar,Idle,idle_37,04-Jan-2023 13:42:38.570,9.44311,0.44368,2.01137,-0.16787,-0.34197,-0.11653,,,,-5.48281,-1.16748,-78.43347
1094,Saghar,Idle,idle_37,04-Jan-2023 13:42:38.770,9.86224,0.30267,2.12902,-0.44237,0.13056,-0.04553,,,,-0.69743,-0.96094,-78.40232
1095,Saghar,Idle,idle_37,04-Jan-2023 13:42:38.971,9.37620,0.72135,1.47548,-0.73820,-0.15473,-0.14366,,,,7.37740,-0.81477,-78.96670
1096,Saghar,Idle,idle_37,04-Jan-2023 13:42:39.172,10.02450,-0.19759,1.89162,-0.81583,0.10041,-0.05156,,,,16.50487,0.09211,-77.84579
1097,Saghar,Idle,idle_37,04-Jan-2023 13:42:39.373,9.46422,0.63034,2.79813,-0.68474,0.47411,-0.21396,,,,24.86759,0.24877,-72.85516
1098,Saghar,Idle,idle_37,04-Jan-2023 13:42:39.574,9.05362,-0.08877,3.26681,-0.24893,0.17923,-0.01429,,,,28.15344,0.86689,-70.05908
1099,Saghar,Idle,idle_37,04-Jan-2023 13:42:39.775,8.86786,0.04221,3.71677,0.34995,0.04903,0.01068,,,,25.17902,0.28626,-69.43709
1100,Saghar,Idle,idle_37,04-Jan-2023 13:42:39.975,9.47814,-0.18142,3.77425,0.30031,0.11339,0.08008,,,,21.63219,-0.33251,-68.64166
1101,Saghar,Idle,idle_37,04-Jan-2023 13:42:40.176,8.99090,-0.10134,3.04991,0.45693,-0.05555,0.17691,,,,16.09006,-0.72169,-69.06535
1102,Saghar,Idle,idle_37,04-Jan-2023 13:42:40.377,9.07623,0.10733,3.65974,0.67842,0.02627,0.14516,,,,8.52187,-1.99061,-69.07902
1103,Saghar,Idle,idle_37,04-Jan-2023 13:42:40.578,8.86846,0.06332,3.17026,0.78356,-0.05839,0.28161,,,,-0.86721,-2.17942,-69.58385
1104,Saghar,Idle,idle_38,04-Jan-2023 13:42:50.525,9.37560,-1.02806,2.67658,-0.28751,0.13530,-0.24247,,,,-4.08561,3.81100,-74.95735
1105,Saghar,Idle,idle_38,04-Jan-2023 13:42:50.726,9.35944,-0.84499,2.09190,-0.29419,-0.26226,-0.06797,,,,-0.36566,4.11830,-79.66144
1106,Saghar,Idle,idle_38,04-Jan-2023 13:42:50.926,8.88418,-0.61866,1.31232,-0.20247,-0.19332,-0.09168,,,,1.95977,3.56234,-82.39173
1107,Saghar,Idle,idle_38,04-Jan-2023 13:42:51.127,10.12210,-0.87523,1.65975,-0.17149,-0.05823,0.00258,,,,3.36557,4.14288,-82.46207
1108,Saghar,Idle,idle_38,04-Jan-2023 13:42:51.328,9.47844,-0.60983,1.49883,-0.03126,0.12792,0.08500,,,,4.07700,4.06109,-83.10000
1109,Saghar,Idle,idle_38,04-Jan-2023 13:42:51.529,9.80192,0.00299,1.04333,-0.07377,-0.19409,-0.26501,,,,5.04287,1.76195,-85.59360
1110,Saghar,Idle,idle_38,04-Jan-2023 13:42:51.730,9.13371,0.01362,0.26884,-0.23633,-0.30348,0.04362,,,,6.71997,1.97799,-89.20830
1111,Saghar,Idle,idle_38,04-Jan-2023 13:42:51.931,9.63771,0.05224,-0.00674,0.01973,-0.27249,0.05886,,,,5.21288,2.05403,-92.40298
1112,Saghar,Idle,idle_38,04-Jan-2023 13:42:52.131,9.85895,0.13113,-0.04416,0.28764,0.12961,-0.09619,,,,2.55347,1.28305,-90.07306
1113,Saghar,Idle,idle_38,04-Jan-2023 13:42:52.332,10.01492,0.13652,0.16571,0.16886,0.14993,-0.08537,,,,0.28553,0.08370,-88.84427
1114,Saghar,Idle,idle_38,04-Jan-2023 13:42:52.533,9.30630,-0.25193,0.15628,0.18842,0.11328,-0.03178,,,,-2.31172,-0.11205,-88.20648
1115,Saghar,Idle,idle_38,04-Jan-2023 13:42:52.734,9.78366,-0.06392,0.27618,0.28831,-0.02583,-0.07176,,,,-5.14618,-0.62322,-88.86994
1116,Saghar,Idle,idle_38,04-Jan-2023 13:42:52.934,9.85476,-0.43754,0.24324,0.12481,-0.02883,0.05393,,,,-6.31073,0.94681,-88.61594
1117,Saghar,Idle,idle_38,04-Jan-2023 13:42:53.136,9.17712,-0.61836,-0.10418,0.02141,0.18971,0.20353,,,,-5.61728,3.85745,-85.01443
1118,Saghar,Idle,idle_38,04-Jan-2023 13:42:53.336,9.41213,-0.95322,0.96430,-0.17763,0.45793,0.07861,,,,-3.21529,4.55093,-80.89765
1119,Saghar,Idle,idle_38,04-Jan-2023 13:42:53.537,9.90850,-1.34061,2.01900,-0.30712,0.43308,-0.04942,,,,-0.17833,4.37848,-75.07622
1120,Saghar,Idle,idle_38,04-Jan-2023 13:42:53.738,9.57604,-0.84484,2.47211,-0.15411,0.30185,-0.08063,,,,2.28769,3.86888,-72.92411
1121,Saghar,Idle,idle_38,04-Jan-2023 13:42:53.939,9.87512,-0.81610,3.01758,-0.16956,-0.12465,-0.15182,,,,4.12686,2.83027,-73.94250
1122,Saghar,Idle,idle_38,04-Jan-2023 13:42:54.140,9.22397,-0.34803,2.79349,0.03770,0.03282,-0.17908,,,,5.47381,1.80875,-73.60414
1123,Saghar,Idle,idle_38,04-Jan-2023 13:42:54.341,9.27112,-0.42572,2.70997,-0.15577,-0.05549,-0.05128,,,,7.42280,2.56301,-74.67025
1124,Saghar,Idle,idle_38,04-Jan-2023 13:42:54.541,9.68291,-0.28441,2.47271,-0.27131,-0.21738,0.12902,,,,9.85134,3.81377,-77.02344
1125,Saghar,Idle,idle_38,04-Jan-2023 13:42:54.742,10.42328,0.02889,1.85824,-0.19377,-0.35459,-0.11903,,,,12.32164,3.20464,-80.20243
1126,Saghar,Idle,idle_38,04-Jan-2023 13:42:54.943,10.04112,-0.02620,1.86482,-0.08719,0.01266,-0.19057,,,,13.57755,2.12835,-79.22538
1127,Saghar,Idle,idle_38,04-Jan-2023 13:42:55.144,9.37770,-0.31090,2.28515,0.02687,0.25270,0.03834,,,,10.62529,1.24941,-76.16788
1128,Saghar,Idle,idle_38,04-Jan-2023 13:42:55.345,9.65043,0.13038,2.69140,0.38761,0.18515,-0.00730,,,,6.52907,0.88761,-74.69528
1129,Saghar,Idle,idle_38,04-Jan-2023 13:42:55.546,8.95109,-0.50984,2.40670,0.33707,0.07071,0.11744,,,,2.38239,1.31975,-73.41001
1130,Saghar,Idle,idle_38,04-Jan-2023 13:42:55.746,9.60807,0.16511,2.59485,0.42656,-0.09858,0.03399,,,,-1.97590,0.24545,-74.42432
1131,Saghar,Idle,idle_38,04-Jan-2023 13:42:55.947,9.39611,-0.73138,2.18785,0.31439,-0.09658,0.09300,,,,-6.95168,0.96983,-75.77600
1132,Saghar,Idle,idle_38,04-Jan-2023 13:42:56.148,9.89203,-0.24085,2.68003,0.50231,-0.20873,0.12038,,,,-10.56738,1.07676,-76.55348
1133,Saghar,Idle,idle_38,04-Jan-2023 13:42:56.349,9.44072,-0.01183,2.20342,-0.04701,0.14177,0.00159,,,,-6.96607,0.23033,-75.44845
1134,Saghar,Idle,idle_38,04-Jan-2023 13:42:56.550,9.67513,-0.59891,2.44696,-0.54290,0.10188,-0.26184,,,,0.67980,0.10327,-74.53585
1135,Saghar,Idle,idle_39,04-Jan-2023 13:43:05.280,9.55313,-0.68752,1.56844,-0.13620,0.04445,-0.14184,,,,-15.78928,4.10591,-80.68005
1136,Saghar,Idle,idle_39,04-Jan-2023 13:43:05.481,9.62723,-0.84814,1.76902,-0.48768,0.04301,-0.15175,,,,-11.29945,3.15308,-80.48684
1137,Saghar,Idle,idle_39,04-Jan-2023 13:43:05.682,9.95235,-0.52331,0.55280,-0.46701,-0.38555,0.01939,,,,-5.68880,3.37058,-83.05689
1138,Saghar,Idle,idle_39,04-Jan-2023 13:43:05.882,9.71959,-0.87284,0.02799,-0.29155,-0.00030,0.08155,,,,-1.08405,4.13527,-87.81550
1139,Saghar,Idle,idle_39,04-Jan-2023 13:43:06.083,9.97361,-1.07297,0.28845,-0.21217,0.04462,0.12143,,,,0.97929,5.10483,-87.19090
1140,Saghar,Idle,idle_39,04-Jan-2023 13:43:06.284,9.60642,-1.01324,-0.25911,-0.21644,-0.31356,0.13187,,,,3.15577,6.71808,-90.68999
1141,Saghar,Idle,idle_39,04-Jan-2023 13:43:06.485,9.51077,-0.66626,-0.16571,-0.46329,0.11478,-0.05284,,,,7.64676,7.15698,-90.58905
1142,Saghar,Idle,idle_39,04-Jan-2023 13:43:06.686,9.78425,-0.80173,-0.23112,-0.54792,-0.16217,-0.09576,,,,14.05572,5.89627,-92.30195
1143,Saghar,Idle,idle_39,04-Jan-2023 13:43:06.886,9.68770,-1.09258,-0.10329,-0.34423,-0.00148,0.00375,,,,18.47924,5.60635,-92.62131
1144,Saghar,Idle,idle_39,04-Jan-2023 13:43:07.087,9.39791,-0.59905,-0.14026,-0.05043,0.11267,-0.01064,,,,20.07950,5.75589,-91.50502
1145,Saghar,Idle,idle_39,04-Jan-2023 13:43:07.288,9.65552,-1.27191,0.10299,0.10255,-0.07978,0.03055,,,,19.23042,5.49050,-91.47017
1146,Saghar,Idle,idle_39,04-Jan-2023 13:43:07.489,9.89817,-1.15979,-0.19100,0.52812,-0.00278,0.04850,,,,14.18557,6.21957,-91.13318
1147,Saghar,Idle,idle_39,04-Jan-2023 13:43:07.690,9.78036,-0.87568,-0.04371,0.62754,-0.07140,0.00531,,,,6.97107,6.72929,-90.77182
1148,Saghar,Idle,idle_39,04-Jan-2023 13:43:07.891,9.68441,-1.39794,-0.20328,0.55652,-0.18201,-0.03239,,,,0.29042,6.81644,-92.05495
1149,Saghar,Idle,idle_39,04-Jan-2023 13:43:08.091,9.24148,-1.13853,-0.47511,0.62743,-0.12087,-0.00603,,,,-6.82827,7.08939,-92.74576
1150,Saghar,Idle,idle_39,04-Jan-2023 13:43:08.292,9.57783,-1.14856,-0.40401,0.46636,-0.09672,0.02340,,,,-12.75855,7.27841,-92.61683
1151,Saghar,Idle,idle_39,04-Jan-2023 13:43:08.493,9.91748,-0.87299,-0.33979,0.45426,0.07235,-0.06389,,,,-18.16944,6.72991,-91.09656
1152,Saghar,Idle,idle_39,04-Jan-2023 13:43:08.694,9.44850,-1.34465,-0.33710,0.27676,-0.07863,-0.10337,,,,-21.35155,5.97985,-91.11049
1153,Saghar,Idle,idle_39,04-Jan-2023 13:43:08.895,10.08318,-1.32235,-0.30731,0.15318,-0.07893,0.04174,,,,-23.05255,6.50185,-92.19849
1154,Saghar,Idle,idle_39,04-Jan-2023 13:43:09.096,9.70537,-1.00456,-0.12334,-0.18646,0.09250,-0.01007,,,,-21.42861,6.75260,-92.04616
1155,Saghar,Idle,idle_39,04-Jan-2023 13:43:09.296,9.47709,-1.39764,1.20410,-0.48891,0.62913,-0.09644,,,,-15.86063,5.79529,-86.06008
1156,Saghar,Idle,idle_39,04-Jan-2023 13:43:09.497,9.87856,-1.09168,1.99909,-0.57637,0.36243,-0.10513,,,,-8.86383,5.53716,-81.05436
1157,Saghar,Idle,idle_39,04-Jan-2023 13:43:09.698,9.29836,-0.83377,1.80046,-0.44056,0.22501,-0.10484,,,,-3.00582,5.25893,-79.25922
1158,Saghar,Idle,idle_39,04-Jan-2023 13:43:09.899,9.52799,-0.70593,2.09115,-0.47500,0.01746,-0.13568,,,,2.57694,4.67488,-78.47292
1159,Saghar,Idle,idle_39,04-Jan-2023 13:43:10.100,9.41422,-0.40850,2.23875,-0.37179,0.10864,-0.20808,,,,7.72262,3.48157,-77.43051
1160,Saghar,Idle,idle_39,04-Jan-2023 13:43:10.301,9.18789,-0.15074,2.74978,-0.09637,0.29289,-0.25293,,,,10.91815,1.67715,-74.50495
1161,Saghar,Idle,idle_39,04-Jan-2023 13:43:10.501,9.24972,-0.03129,2.83391,-0.53627,0.12484,-0.16026,,,,17.10573,1.14826,-72.29034
1162,Saghar,Idle,idle_40,04-Jan-2023 13:43:44.241,9.51047,-0.93421,3.05754,-0.10509,0.16735,-0.03874,,,,-13.57894,5.52561,-71.72029
1163,Saghar,Idle,idle_40,04-Jan-2023 13:43:44.442,9.24478,-0.09236,2.87343,0.03200,0.13912,-0.10295,,,,-12.59347,4.58823,-70.73242
1164,Saghar,Idle,idle_40,04-Jan-2023 13:43:44.642,9.48054,-0.43994,3.25334,-0.15980,-0.17491,-0.16173,,,,-9.52376,3.53334,-72.96267
1165,Saghar,Idle,idle_40,04-Jan-2023 13:43:44.843,9.66121,-0.47511,2.56177,-0.41228,0.03935,-0.21410,,,,-4.23649,2.80758,-73.71221
1166,Saghar,Idle,idle_40,04-Jan-2023 13:43:45.044,9.39821,-0.42616,2.63317,-0.65075,0.06085,-0.24555,,,,2.75245,1.98686,-73.52260
1167,Saghar,Idle,idle_40,04-Jan-2023 13:43:45.245,9.49521,-0.20717,2.70922,-0.43846,-0.21348,-0.07667,,,,7.19465,1.84460,-76.38212
1168,Saghar,Idle,idle_40,04-Jan-2023 13:43:45.446,9.63501,-0.14385,2.33275,-0.04416,-0.20794,0.07522,,,,7.26201,2.65186,-78.70556
1169,Saghar,Idle,idle_40,04-Jan-2023 13:43:45.647,9.65552,-0.28680,2.37706,0.29867,0.03356,0.02052,,,,4.05764,2.23617,-78.39134
1170,Saghar,Idle,idle_40,04-Jan-2023 13:43:45.847,9.74234,-0.06946,1.63954,0.25273,-0.02521,0.04012,,,,0.87294,2.25021,-79.02388
1171,Saghar,Idle,idle_40,04-Jan-2023 13:43:46.048,9.47904,-0.71372,1.91736,0.27840,0.12480,0.14324,,,,-2.38022,3.33414,-78.36948
1172,Saghar,Idle,idle_40,04-Jan-2023 13:43:46.249,9.51287,-0.67016,2.10148,0.16764,0.08675,-0.01446,,,,-4.22564,2.96414,-77.37638
1173,Saghar,Idle,idle_40,04-Jan-2023 13:43:46.450,9.66226,-0.82434,2.39457,0.21846,0.40696,-0.05685,,,,-6.39304,1.84009,-73.63814
1174,Saghar,Idle,idle_40,04-Jan-2023 13:43:46.651,9.47934,-0.63094,2.66536,0.27505,-0.09281,0.05927,,,,-8.92684,1.81083,-73.93817
1175,Saghar,Idle,idle_40,04-Jan-2023 13:43:46.852,9.55269,-0.51538,2.78002,0.14180,0.13853,0.00626,,,,-9.96311,1.94073,-72.45933
1176,Saghar,Idle,idle_40,04-Jan-2023 13:43:47.052,9.50553,-0.63453,3.04347,0.02077,0.10311,-0.00608,,,,-9.84243,2.20920,-71.67264
1177,Saghar,Idle,idle_40,04-Jan-2023 13:43:47.253,9.32366,-0.76820,3.20154,0.05188,0.12332,-0.01431,,,,-9.99270,2.21835,-70.90619
1178,Saghar,Idle,idle_40,04-Jan-2023 13:43:47.454,9.28280,-0.53289,3.15424,0.06788,0.08845,-0.05843,,,,-10.14011,1.72773,-70.37050
1179,Saghar,Idle,idle_40,04-Jan-2023 13:43:47.655,9.37471,-0.37123,3.23088,0.02854,-0.06318,-0.08806,,,,-9.81805,1.12162,-71.20722
1180,Saghar,Idle,idle_40,04-Jan-2023 13:43:47.856,9.04853,-0.19370,3.01219,0.07202,-0.08915,-0.07970,,,,-10.11230,0.52366,-72.15931
1181,Saghar,Idle,idle_40,04-Jan-2023 13:43:48.057,9.20391,0.05329,2.99662,0.12445,-0.00213,-0.03751,,,,-10.94808,-0.03311,-72.21415
1182,Saghar,Idle,idle_40,04-Jan-2023 13:43:48.257,9.21304,0.14460,2.80172,0.06844,-0.06636,-0.06005,,,,-11.38613,-0.97816,-72.77239
1183,Saghar,Idle,idle_40,04-Jan-2023 13:43:48.458,9.37620,0.35147,2.90576,-0.09489,0.03938,-0.07873,,,,-9.97329,-1.72121,-72.59293
1184,Saghar,Idle,idle_40,04-Jan-2023 13:43:48.659,9.31737,0.33336,2.97566,-0.24710,0.08414,-0.04909,,,,-6.98845,-1.50576,-71.92491
1185,Saghar,Idle,idle_40,04-Jan-2023 13:43:48.860,9.43159,0.96549,3.02132,-0.23769,0.07131,-0.19938,,,,-3.55020,-2.51430,-71.61841
1186,Saghar,Idle,idle_40,04-Jan-2023 13:43:49.061,9.10781,0.71222,3.45556,0.00573,-0.00115,-0.11042,,,,-3.55735,-3.31122,-71.34771
1187,Saghar,Idle,idle_40,04-Jan-2023 13:43:49.261,9.31019,0.92014,3.13867,0.34678,0.03457,0.15236,,,,-7.91113,-2.92084,-71.03446
1188,Saghar,Idle,idle_40,04-Jan-2023 13:43:49.462,9.51945,1.02447,3.21097,0.36741,0.05963,0.25098,,,,-12.54137,-1.91757,-70.77957
1189,Regan,Idle,idle_51,08-Jan-2023 14:30:16.181',-4.82596,5.43804,6.32136,0.31161,0.51334,-0.13423,32.71035,-27.75978,7.50923,-80.86099,-34.08598,40.82693
1190,Regan,Idle,idle_51,08-Jan-2023 14:30:16.380',-6.06658,5.57665,5.78427,1.29911,0.55731,-0.04236,33.00718,-26.63632,10.76938,-75.77237,-36.45761,46.07735
1191,Regan,Idle,idle_51,08-Jan-2023 14:30:16.579',-5.61467,6.31507,4.25131,0.73547,-2.15998,0.53097,32.02932,-24.20787,17.81718,-62.21905,-46.13591,56.12326
1192,Regan,Idle,idle_51,08-Jan-2023 14:30:16.778',-6.22002,7.34478,2.78930,0.65308,0.41969,0.17577,34.44941,-22.17501,17.35104,-52.42177,-50.86275,56.38768
1193,Regan,Idle,idle_51,08-Jan-2023 14:30:16.977',-4.44186,8.14666,2.85561,0.05601,0.18199,0.17741,32.02639,-22.13519,20.88292,-48.74540,-54.86618,63.59956
1194,Regan,Idle,idle_51,08-Jan-2023 14:30:17.176',-4.81189,7.80627,2.94079,-0.06852,-0.25380,-0.18615,31.48818,-22.44562,20.79811,-50.06706,-55.98008,62.95068
